Date,Open,High,Low,Close,Adj Close,Volume
2012-08-31,5500000.000000,5760000.000000,5250000.000000,5300000.000000,5300000.000000,0
2012-09-04,5370000.000000,5540000.000000,5210000.000000,5230000.000000,5230000.000000,0
2012-09-05,5190000.000000,5240000.000000,4900000.000000,4950000.000000,4950000.000000,0
2012-09-06,4730000.000000,4750000.000000,3920000.000000,3920000.000000,3920000.000000,0
2012-09-07,3770000.000000,3799000.000000,3461000.000000,3472000.000000,3472000.000000,0
2012-09-10,3594000.000000,3889000.000000,3365000.000000,3863000.000000,3863000.000000,0
2012-09-11,3835000.000000,3934000.000000,3627000.000000,3806000.000000,3806000.000000,0
2012-09-12,3646000.000000,3848000.000000,3542000.000000,3590000.000000,3590000.000000,0
2012-09-13,3596000.000000,3719000.000000,3023000.000000,3070000.000000,3070000.000000,0
2012-09-14,2956000.000000,3320000.000000,2851000.000000,3268000.000000,3268000.000000,0
2012-09-17,3393000.000000,3395000.000000,3210000.000000,3217000.000000,3217000.000000,0
2012-09-18,3257000.000000,3321000.000000,3026000.000000,3051000.000000,3051000.000000,0
2012-09-19,2943000.000000,3073000.000000,2919000.000000,3034000.000000,3034000.000000,0
2012-09-20,3087000.000000,3188000.000000,2970000.000000,2975000.000000,2975000.000000,0
2012-09-21,2979000.000000,3032000.000000,2850000.000000,2926000.000000,2926000.000000,0
2012-09-24,2999000.000000,3028000.000000,2802000.000000,2845000.000000,2845000.000000,0
2012-09-25,2785000.000000,3300000.000000,2784000.000000,3289000.000000,3289000.000000,0
2012-09-26,3412000.000000,3687000.000000,3321000.000000,3537000.000000,3537000.000000,100
2012-09-27,3321000.000000,3430000.000000,2903000.000000,2915000.000000,2915000.000000,0
2012-09-28,3054000.000000,3148000.000000,2910000.000000,3092000.000000,3092000.000000,0
2012-10-01,2943000.000000,3196000.000000,2785000.000000,3155000.000000,3155000.000000,0
2012-10-02,3070000.000000,3248000.000000,3008000.000000,3022000.000000,3022000.000000,0
2012-10-03,3038000.000000,3179000.000000,2930000.000000,3001000.000000,3001000.000000,0
2012-10-04,2955000.000000,2997000.000000,2860000.000000,2864000.000000,2864000.000000,0
2012-10-05,2686000.000000,2853000.000000,2620000.000000,2778000.000000,2778000.000000,0
2012-10-08,2861000.000000,2904000.000000,2790000.000000,2846000.000000,2846000.000000,0
2012-10-09,2855000.000000,3116000.000000,2826000.000000,3082000.000000,3082000.000000,0
2012-10-10,3025000.000000,3160000.000000,2978000.000000,3015000.000000,3015000.000000,0
2012-10-11,2927000.000000,2979000.000000,2853000.000000,2938000.000000,2938000.000000,0
2012-10-12,2843000.000000,3025000.000000,2786000.000000,2979000.000000,2979000.000000,0
2012-10-15,2936000.000000,3061000.000000,2760000.000000,2779000.000000,2779000.000000,0
2012-10-16,2680000.000000,2727000.000000,2622000.000000,2649000.000000,2649000.000000,0
2012-10-17,2648000.000000,2700000.000000,2550000.000000,2580000.000000,2580000.000000,0
2012-10-18,2611000.000000,2644000.000000,2504000.000000,2563000.000000,2563000.000000,0
2012-10-19,2612000.000000,2951000.000000,2606000.000000,2896000.000000,2896000.000000,100
2012-10-22,2878000.000000,3053000.000000,2816000.000000,2824000.000000,2824000.000000,0
2012-10-23,3136000.000000,3342000.000000,3100000.000000,3265000.000000,3265000.000000,0
2012-10-24,3158000.000000,3342000.000000,3137000.000000,3295000.000000,3295000.000000,0
2012-10-25,3066000.000000,3279000.000000,3033000.000000,3110000.000000,3110000.000000,0
2012-10-26,3114000.000000,3267000.000000,3005000.000000,3093000.000000,3093000.000000,0
2012-10-31,2974000.000000,3282000.000000,2962000.000000,3207000.000000,3207000.000000,0
2012-11-01,3150000.000000,3165000.000000,2690000.000000,2690000.000000,2690000.000000,0
2012-11-02,2612000.000000,2844000.000000,2594000.000000,2818000.000000,2818000.000000,0
2012-11-05,2891000.000000,3068000.000000,2856000.000000,2917000.000000,2917000.000000,0
2012-11-06,2870000.000000,2931000.000000,2640000.000000,2700000.000000,2700000.000000,0
2012-11-07,2840000.000000,3210000.000000,2801000.000000,3134000.000000,3134000.000000,100
2012-11-08,3120000.000000,3210000.000000,2970000.000000,3172000.000000,3172000.000000,0
2012-11-09,3236000.000000,3249000.000000,2972000.000000,3170000.000000,3170000.000000,0
2012-11-12,3087000.000000,3093000.000000,2741000.000000,2760000.000000,2760000.000000,0
2012-11-13,2885000.000000,2920000.000000,2625000.000000,2766000.000000,2766000.000000,0
2012-11-14,2614000.000000,3038000.000000,2594000.000000,2941000.000000,2941000.000000,100
2012-11-15,2942000.000000,3193000.000000,2837000.000000,3005000.000000,3005000.000000,100
2012-11-16,2935000.000000,3148000.000000,2722000.000000,2737000.000000,2737000.000000,100
2012-11-19,2534000.000000,2545000.000000,2259000.000000,2264000.000000,2264000.000000,100
2012-11-20,2203000.000000,2278000.000000,2166000.000000,2175000.000000,2175000.000000,0
2012-11-21,2161000.000000,2245000.000000,2092000.000000,2205000.000000,2205000.000000,0
2012-11-23,2104000.000000,2141000.000000,2018000.000000,2020000.000000,2020000.000000,0
2012-11-26,2091000.000000,2117000.000000,1977000.000000,1978000.000000,1978000.000000,0
2012-11-27,1956000.000000,2073000.000000,1922000.000000,2056000.000000,2056000.000000,100
2012-11-28,2135000.000000,2220000.000000,1933000.000000,1947000.000000,1947000.000000,100
2012-11-29,1887000.000000,1980000.000000,1870000.000000,1891000.000000,1891000.000000,0
2012-11-30,1859000.000000,1999000.000000,1858000.000000,1957000.000000,1957000.000000,0
2012-12-03,1861000.000000,2050000.000000,1856000.000000,2036000.000000,2036000.000000,0
2012-12-04,2066000.000000,2168000.000000,2007000.000000,2107000.000000,2107000.000000,0
